0000001100001000	19,12
0000000000111000	12,21
0000000000001011	12,23
1010000000001000	24,12
0101000000001000	25,12
0000010100001000	27,12
0000000001011000	12,29
0000000000001101	12,31
1111000000001000	32,12
0000111100001000	33,12
0000000011111000	34,12
0000000000000111	35,12
0100010000001000	12,37
0010001000001000	12,38
0001000100001000	12,39
0000000000011001	43,12
1100110000001000	12,44
0011001100001000	12,45
0000000000111011	12,47
1010101000001000	48,12
0101010100001000	49,12
0000000001011101	51,12
1111111100001000	12,52
0000000011110111	12,53
0100000001001000	12,55
0010000000101000	56,12
0001000000011000	57,12
0000000100001001	12,61
1100000011001000	12,62
0011000000111000	12,63
0000001100001011	65,12
1010000010101000	66,12
0101000001011000	67,12
0000010100001101	12,69
1111000011111000	12,70
0000111100000111	12,71
0100010001001100	73,12
0010001000101010	74,12
0001000100011001	75,12
1100110011000100	12,76
0011001100111011	12,77
1010101010100010	12,78
0101010101011101	12,79
1111111111110111	80,12
1100000000000100	16,13
0011000000000100	17,13
0000001100000100	19,13
0000000000110100	21,13
1010000000000100	24,13
0101000000000100	25,13
0000101000000100	26,13
0000000010100100	28,13
0000000000001110	13,30
1111000000000100	32,13
0000111100000100	33,13
0000000011110100	34,13
1000100000000100	36,13
0010001000000100	13,38
0001000100000100	13,39
0000000000100110	42,13
1100110000000100	44,13
0011001100000100	45,13
0000000000110111	13,47
1010101000000100	48,13
0101010100000100	49,13
0000000010101110	50,13
1111111100000100	52,13
0000000011111011	53,13
1000000010000100	13,54
0010000000100100	56,13
0001000000010100	57,13
0000001000000110	60,13
1100000011000100	13,62
0011000000110100	13,63
0000001100000111	65,13
1010000010100100	66,13
0101000001010100	67,13
0000101000001110	68,13
1111000011110100	13,70
0000111100001011	13,71
1000100010001100	72,13
0010001000100110	74,13
0001000100010101	75,13
1100110011001000	76,13
0011001100110111	77,13
1010101010101110	13,78
0101010101010001	13,79
1111111111111011	80,13
1100000000000010	16,14
0011000000000010	17,14
0000110000000010	18,14
0000000011000010	20,14
1010000000000010	24,14
0101000000000010	25,14
0000010100000010	27,14
0000000001010010	29,14
1111000000000010	32,14
0000111100000010	33,14
0000000011110010	34,14
1000100000000010	36,14
0100010000000010	37,14
0001000100000010	14,39
0000000001000110	41,14
1100110000000010	44,14
0011001100000010	45,14
0000000011001110	46,14
1010101000000010	48,14
0101010100000010	49,14
0000000001010111	51,14
1111111100000010	52,14
0000000011111101	53,14
1000000010000010	54,14
0100000001000010	14,55
0001000000010010	57,14
0000010000000110	59,14
1100000011000010	62,14
0011000000110010	14,63
0000110000001110	64,14
1010000010100010	66,14
0101000001010010	67,14
0000010100000111	69,14
1111000011110010	70,14
0000111100001101	14,71
1000100010001010	72,14
0100010001000110	73,14
0001000100010011	75,14
1100110011001110	76,14
0011001100110001	77,14
1010101010101000	78,14
0101010101010111	14,79
1111111111111101	80,14
1100000000000001	16,15
0011000000000001	17,15
0000110000000001	18,15
0000000011000001	20,15
1010000000000001	24,15
0101000000000001	25,15
0000101000000001	26,15
0000000010100001	28,15
1111000000000001	32,15
0000111100000001	33,15
0000000011110001	34,15
1000100000000001	36,15
0100010000000001	37,15
0010001000000001	38,15
0000000010001001	40,15
1100110000000001	44,15
0011001100000001	45,15
0000000011001101	46,15
1010101000000001	48,15
0101010100000001	49,15
0000000010101011	50,15
1111111100000001	52,15
0000000011111110	53,15
1000000010000001	54,15
0100000001000001	55,15
0010000000100001	56,15
0000100000001001	58,15
1100000011000001	62,15
0011000000110001	63,15
0000110000001101	64,15
1010000010100001	66,15
0101000001010001	67,15
0000101000001011	68,15
1111000011110001	70,15
0000111100001110	71,15
1000100010001001	72,15
0100010001000101	73,15
0010001000100011	74,15
1100110011001101	76,15
0011001100110010	77,15
1010101010101011	78,15
0101010101010100	79,15
1111111111111110	80,15
0110000000000000	16,24
1001000000000000	16,25
1100101000000000	16,26
1100010100000000	16,27
1100000010100000	16,28
1100000001010000	16,29
1100000000001010	16,30
1100000000000101	16,31
1100111100000000	16,33
1100000011110000	16,34
1100000000001111	16,35
0100100000000000	16,36
1000010000000000	16,37
1110001000000000	16,38
1101000100000000	16,39
1100000010001000	16,40
1100000001000100	16,41
1100000000100010	16,42
1100000000010001	16,43
1111001100000000	16,45
1100000011001100	16,46
1100000000110011	16,47
0110101000000000	16,48
1001010100000000	16,49
1100000010101010	16,50
1100000001010101	16,51
0011111100000000	16,52
1100000011111111	16,53
0100000010000000	16,54
1000000001000000	16,55
1110000000100000	16,56
1101000000010000	16,57
1100100000001000	16,58
1100010000000100	16,59
1100001000000010	16,60
1100000100000001	16,61
1111000000110000	16,63
1100110000001100	16,64
1100001100000011	16,65
0110000010100000	16,66
1001000001010000	16,67
1100101000001010	16,68
1100010100000101	16,69
0011000011110000	16,70
1100111100001111	16,71
0100100010001000	16,72
1000010001000100	16,73
1110001000100010	16,74
1101000100010001	16,75
0000110011001100	16,76
1111001100110011	16,77
0110101010101010	16,78
1001010101010101	16,79
0011111111111111	16,80
0011101000000000	17,26
0011010100000000	17,27
0011000010100000	17,28
0011000001010000	17,29
0011000000001010	17,30
0011000000000101	17,31
0011000000001111	17,35
1011100000000000	17,36
0111010000000000	17,37
0001001000000000	17,38
0010000100000000	17,39
0011000010001000	40,17
0011000001000100	17,41
0011000000100010	17,42
0011000000010001	17,43
1111110000000000	17,44
0011000011001100	17,46
0011000000110011	17,47
1001101000000000	48,17
0110010100000000	17,49
0011000010101010	17,50
0011000001010101	17,51
0011000011111111	17,53
1011000010000000	17,54
0111000001000000	17,55
0001000000100000	56,17
0010000000010000	17,57
0011100000001000	17,58
0011010000000100	17,59
0011001000000010	17,60
0011000100000001	17,61
1111000011000000	17,62
0011110000001100	64,17
0011001100000011	65,17
1001000010100000	17,66
0110000001010000	17,67
0011101000001010	17,68
0011010100000101	17,69
0011111100001111	17,71
1011100010001000	72,17
0111010001000100	73,17
0001001000100010	17,74
0010000100010001	17,75
1111110011001100	17,76
0000001100110011	17,77
1001101010101010	17,78
0110010101010101	17,79
1100111111111111	80,17
1010110000000000	24,18
0101110000000000	25,18
0000011000000000	18,26
0000100100000000	18,27
0000110010100000	18,28
0000110001010000	18,29
0000110000001010	18,30
0000110000000101	18,31
0000110011110000	18,34
0000110000001111	18,35
0010111000000000	18,38
0001110100000000	18,39
0000110010001000	40,18
0000110001000100	41,18
0000110000100010	18,42
0000110000010001	18,43
0000110000110011	18,47
1010011000000000	48,18
0101100100000000	49,18
0000110010101010	18,50
0000110001010101	18,51
0000110011111111	18,53
1000110010000000	18,54
0100110001000000	18,55
0010110000100000	56,18
0001110000010000	57,18
0000010000001000	18,58
0000100000000100	18,59
0000111000000010	18,60
0000110100000001	18,61
1100110011000000	18,62
0011110000110000	18,63
0000111100000011	65,18
1010110010100000	18,66
0101110001010000	18,67
0000011000001010	18,68
0000100100000101	18,69
1111110011110000	18,70
0000001100001111	18,71
1000010010001000	72,18
0100100001000100	73,18
0010111000100010	18,74
0001110100010001	18,75
0011111100110011	18,77
1010011010101010	18,78
0101100101010101	18,79
1111001111111111	80,18
1010001100000000	24,19
0101001100000000	25,19
0000001110100000	19,28
0000001101010000	19,29
0000001100001010	19,30
0000001100000101	19,31
0000001111110000	34,19
1000101100000000	19,36
0100011100000000	19,37
0000001110001000	40,19
0000001101000100	41,19
0000001100100010	42,19
0000001100010001	43,19
0000001111001100	19,46
1010100100000000	48,19
0101011000000000	49,19
0000001110101010	50,19
0000001101010101	51,19
0000001111111111	19,53
1000001110000000	19,54
0100001101000000	19,55
0010001100100000	56,19
0001001100010000	57,19
0000101100001000	58,19
0000011100000100	59,19
0000000100000010	19,60
0000001000000001	19,61
1100001111000000	19,62
0011001100110000	19,63
0000111100001100	64,19
1010001110100000	66,19
0101001101010000	67,19
0000100100001010	19,68
0000011000000101	19,69
1111001111110000	19,70
1000101110001000	72,19
0100011101000100	73,19
0010000100100010	74,19
0001001000010001	75,19
1100111111001100	19,76
1010100110101010	19,78
0101011001010101	19,79
1111110011111111	80,19
1010000011000000	24,20
0101000011000000	25,20
0000101011000000	26,20
0000010111000000	27,20
0000000001100000	20,28
0000000010010000	20,29
0000000011001010	20,30
0000000011000101	20,31
0000111111000000	33,20
0000000011001111	35,20
1000100011000000	20,36
0100010011000000	20,37
0010001011000000	20,38
0001000111000000	20,39
0000000001001000	40,20
0000000010000100	41,20
0000000011100010	42,20
0000000011010001	43,20
0011001111000000	20,45
0000000011110011	20,47
1010101011000000	48,20
0101010111000000	49,20
0000000001101010	50,20
0000000010010101	51,20
1111111111000000	20,52
0000000000111111	20,53
0010000011100000	56,20
0001000011010000	57,20
0000100011001000	58,20
0000010011000100	59,20
0000001011000010	20,60
0000000111000001	20,61
0000001111000011	65,20
1010000001100000	66,20
0101000010010000	67,20
0000101011001010	20,68
0000010111000101	20,69
0000111111001111	20,71
1000100001001000	72,20
0100010010000100	73,20
0010001011100010	74,20
0001000111010001	75,20
0011001111110011	20,77
1010101001101010	20,78
0101010110010101	20,79
1111111100111111	80,20
1010000000110000	24,21
0101000000110000	25,21
0000101000110000	26,21
0000010100110000	27,21
0000000000111010	21,30
0000000000110101	21,31
0000111100110000	33,21
1000100000110000	36,21
0100010000110000	37,21
0010001000110000	21,38
0001000100110000	21,39
0000000010111000	40,21
0000000001110100	41,21
0000000000010010	42,21
0000000000100001	43,21
1100110000110000	44,21
0000000011111100	21,46
1010101000110000	48,21
0101010100110000	49,21
0000000010011010	50,21
0000000001100101	51,21
1111111100110000	52,21
1000000010110000	21,54
0100000001110000	21,55
0000100000111000	58,21
0000010000110100	59,21
0000001000110010	60,21
0000000100110001	61,21
0000110000111100	64,21
1010000010010000	66,21
0101000001100000	67,21
0000101000111010	68,21
0000010100110101	69,21
0000111100111111	21,71
1000100010111000	72,21
0100010001110100	73,21
0010001000010010	74,21
0001000100100001	75,21
1100110011111100	76,21
1010101010011010	21,78
0101010101100101	21,79
1111111111001111	80,21
1010000000001100	24,22
0101000000001100	25,22
0000101000001100	26,22
0000010100001100	27,22
0000000010101100	28,22
0000000001011100	29,22
0000000000000110	22,30
0000000000001001	22,31
1111000000001100	32,22
1000100000001100	36,22
0100010000001100	37,22
0010001000001100	38,22
0001000100001100	22,39
0000000000101110	42,22
0000000000011101	43,22
0011001100001100	45,22
1010101000001100	48,22
0101010100001100	49,22
0000000010100110	50,22
0000000001011001	51,22
1111111100001100	52,22
1000000010001100	54,22
0100000001001100	22,55
0010000000101100	56,22
0001000000011100	57,22
0000001000001110	60,22
0000000100001101	61,22
0011000000111100	22,63
1010000010101100	66,22
0101000001011100	67,22
0000101000000110	68,22
0000010100001001	69,22
1111000011111100	70,22
1000100010000100	72,22
0100010001001000	73,22
0010001000101110	74,22
0001000100011101	75,22
0011001100111111	77,22
1010101010100110	78,22
0101010101011001	22,79
1111111111110011	80,22
1010000000000011	24,23
0101000000000011	25,23
0000101000000011	26,23
0000010100000011	27,23
0000000010100011	28,23
0000000001010011	29,23
1111000000000011	32,23
1000100000000011	36,23
0100010000000011	37,23
0010001000000011	38,23
0001000100000011	39,23
0000000010001011	40,23
0000000001000111	41,23
1100110000000011	44,23
1010101000000011	48,23
0101010100000011	49,23
0000000010101001	50,23
0000000001010110	51,23
1111111100000011	52,23
1000000010000011	54,23
0100000001000011	55,23
0010000000100011	56,23
0001000000010011	57,23
0000100000001011	58,23
0000010000000111	59,23
1100000011000011	62,23
1010000010100011	66,23
0101000001010011	67,23
0000101000001001	68,23
0000010100000110	69,23
1111000011110011	70,23
1000100010001011	72,23
0100010001000111	73,23
0010001000100001	74,23
0001000100010010	75,23
1100110011001111	76,23
1010101010101001	78,23
0101010101010110	79,23
1111111111111100	80,23
1010111100000000	24,33
1010000011110000	24,34
1010000000001111	24,35
0010100000000000	24,36
1110010000000000	24,37
1000001000000000	24,38
1011000100000000	24,39
1010000010001000	24,40
1010000001000100	24,41
1010000000100010	24,42
1010000000010001	24,43
0110110000000000	24,44
1001001100000000	24,45
1010000011001100	24,46
1010000000110011	24,47
1111010100000000	24,49
1010000010101010	24,50
1010000001010101	24,51
0101111100000000	24,52
1010000011111111	24,53
0010000010000000	24,54
1110000001000000	24,55
1000000000100000	24,56
1011000000010000	24,57
1010100000001000	24,58
1010010000000100	24,59
1010001000000010	24,60
1010000100000001	24,61
0110000011000000	24,62
1001000000110000	24,63
1010110000001100	24,64
1010001100000011	24,65
1111000001010000	24,67
1010101000001010	24,68
1010010100000101	24,69
0101000011110000	24,70
1010111100001111	24,71
0010100010001000	24,72
1110010001000100	24,73
1000001000100010	24,74
1011000100010001	24,75
0110110011001100	24,76
1001001100110011	24,77
0000101010101010	24,78
1111010101010101	24,79
0101111111111111	24,80
0101000000001111	25,35
1101100000000000	25,36
0001010000000000	25,37
0111001000000000	25,38
0100000100000000	25,39
0101000010001000	40,25
0101000001000100	25,41
0101000000100010	25,42
0101000000010001	25,43
1001110000000000	25,44
0110001100000000	25,45
0101000011001100	25,46
0101000000110011	25,47
1111101000000000	48,25
0101000010101010	25,50
